State of simulation to be used as initial state: 
V_max = 0.08
nu = 1e-05
system size = [ 100 , 200 ]
################################################################
i	j	f0	f1	f2	f3	f4	f5	f6	f7	f8	u	v	rho
0	0	0.466404	0.131065	0.11659	0.103734	0.116612	0.0327631	0.0259309	0.0259359	0.0327693	0.0389776	-3.16425e-05	1.0518
1	0	0.466375	0.131131	0.116659	0.103668	0.116528	0.0328011	0.0259315	0.0259025	0.0327644	0.0391672	0.000186698	1.05176
2	0	0.466356	0.131054	0.116658	0.103721	0.11652	0.0327829	0.0259455	0.0259148	0.032744	0.0389846	0.000197602	1.05169
3	0	0.466423	0.131095	0.116593	0.103718	0.116619	0.0327701	0.0259265	0.0259324	0.0327775	0.0390415	-3.76388e-05	1.05185
4	0	0.466317	0.131108	0.116641	0.10366	0.116517	0.0327945	0.0259288	0.0259013	0.0327597	0.0391512	0.000176775	1.05163
5	0	0.466382	0.131064	0.116672	0.103724	0.116519	0.0327874	0.025948	0.0259141	0.0327446	0.0389915	0.000217506	1.05176
6	0	0.466488	0.131125	0.116645	0.103723	0.116599	0.0327877	0.0259358	0.0259257	0.032775	0.0390716	6.45195e-05	1.052
7	0	0.466402	0.131148	0.116703	0.103667	0.116498	0.0328158	0.0259394	0.0258939	0.0327582	0.0391909	0.000292433	1.05183
8	0	0.466435	0.131075	0.116698	0.103739	0.11652	0.0327939	0.0259546	0.0259149	0.0327438	0.0389824	0.00025508	1.05187
9	0	0.466494	0.131111	0.116628	0.103737	0.116619	0.032779	0.0259353	0.0259333	0.0327764	0.0390305	1.2925e-05	1.05201
10	0	0.466407	0.131153	0.11669	0.103665	0.116514	0.032813	0.0259359	0.0258967	0.0327635	0.0391995	0.000251873	1.05184
11	0	0.466404	0.131051	0.116618	0.103745	0.116584	0.0327675	0.02594	0.0259323	0.0327579	0.0389421	4.91357e-05	1.0518
12	0	0.466406	0.131072	0.116581	0.103728	0.116622	0.0327622	0.0259275	0.0259367	0.0327739	0.0389951	-5.95109e-05	1.05181
13	0	0.466413	0.131114	0.116686	0.103699	0.116521	0.0328016	0.0259431	0.0259064	0.0327552	0.0390955	0.000235802	1.05184
14	0	0.466474	0.131059	0.116696	0.103769	0.116541	0.0327864	0.0259596	0.0259251	0.0327429	0.0389124	0.000221261	1.05195
15	0	0.466486	0.131121	0.116676	0.103725	0.116567	0.0327957	0.0259434	0.0259191	0.032765	0.0390634	0.000156422	1.052
16	0	0.466442	0.131129	0.116706	0.1037	0.116515	0.0328091	0.0259461	0.0259037	0.0327554	0.0391139	0.0002727	1.05191
17	0	0.46645	0.131053	0.116692	0.103764	0.116533	0.0327854	0.0259585	0.0259232	0.0327409	0.038914	0.000226777	1.0519
18	0	0.466477	0.131076	0.116639	0.103757	0.116599	0.0327746	0.0259438	0.0259349	0.0327633	0.0389534	5.73154e-05	1.05197
19	0	0.466388	0.131117	0.116663	0.103685	0.116531	0.0327979	0.0259359	0.0259066	0.0327608	0.0391224	0.000188596	1.05179
20	0	0.466422	0.13102	0.116646	0.103776	0.116565	0.0327664	0.025953	0.0259352	0.0327438	0.0388522	0.000114695	1.05183
21	0	0.466449	0.131115	0.116612	0.103714	0.116613	0.0327788	0.0259283	0.0259284	0.0327789	0.0390741	-5.52463e-07	1.05192
22	0	0.466426	0.131107	0.116665	0.10371	0.116548	0.032793	0.0259404	0.0259146	0.0327604	0.039069	0.000165914	1.05186
23	0	0.466417	0.131056	0.116642	0.103747	0.116567	0.0327744	0.025945	0.0259283	0.0327534	0.0389449	0.00010687	1.05183
24	0	0.466433	0.131121	0.116594	0.103702	0.116623	0.0327761	0.0259224	0.0259288	0.0327841	0.0390986	-4.08021e-05	1.05188
25	0	0.466403	0.131096	0.116659	0.103709	0.116542	0.0327904	0.0259402	0.0259141	0.0327575	0.0390571	0.000167181	1.05181
26	0	0.466426	0.131084	0.116629	0.103728	0.116584	0.0327773	0.0259369	0.025927	0.0327648	0.039012	6.36183e-05	1.05186
27	0	0.466488	0.131132	0.116662	0.103718	0.116582	0.0327942	0.0259383	0.0259206	0.0327718	0.0390884	0.000113684	1.05201
28	0	0.466428	0.131087	0.116701	0.103727	0.116513	0.0327983	0.0259527	0.0259106	0.0327452	0.0390169	0.000270038	1.05186
29	0	0.466493	0.131098	0.116664	0.103747	0.116582	0.032786	0.0259457	0.0259275	0.032763	0.0389989	0.000117139	1.05201
30	0	0.466476	0.131129	0.116643	0.103715	0.116595	0.032789	0.025934	0.0259234	0.0327755	0.0390894	6.84925e-05	1.05198
31	0	0.466416	0.131098	0.116691	0.103712	0.116517	0.032799	0.0259475	0.0259088	0.0327501	0.0390538	0.000248533	1.05184
32	0	0.466478	0.131092	0.116603	0.103744	0.116635	0.0327686	0.0259326	0.0259397	0.0327776	0.0389951	-4.5721e-05	1.05197
33	0	0.466489	0.131113	0.116649	0.103733	0.116596	0.0327858	0.0259391	0.0259273	0.0327709	0.0390405	7.55626e-05	1.052
34	0	0.466448	0.131095	0.116697	0.103729	0.116527	0.0327977	0.025951	0.0259133	0.03275	0.0390241	0.00024233	1.05191
35	0	0.466476	0.13108	0.116617	0.103754	0.116621	0.0327694	0.0259381	0.0259389	0.0327704	0.0389637	-4.85685e-06	1.05196
36	0	0.466473	0.131107	0.116652	0.103731	0.116585	0.0327862	0.0259402	0.0259252	0.0327673	0.0390357	9.60143e-05	1.05197
37	0	0.466463	0.13111	0.116683	0.103724	0.116548	0.0327965	0.025946	0.0259159	0.0327585	0.0390508	0.000193125	1.05195
38	0	0.466514	0.131088	0.116626	0.103764	0.116631	0.0327713	0.0259403	0.0259415	0.0327729	0.0389593	-8.02033e-06	1.05205
39	0	0.466465	0.131123	0.116655	0.103714	0.116578	0.0327917	0.0259372	0.02592	0.0327699	0.0390825	0.000110749	1.05195
40	0	0.466441	0.131087	0.116676	0.103732	0.116545	0.0327903	0.0259476	0.0259184	0.0327534	0.039009	0.000187375	1.05189
41	0	0.466547	0.131088	0.116612	0.103779	0.116661	0.032765	0.0259392	0.0259502	0.0327788	0.038934	-7.02024e-05	1.05212
42	0	0.466467	0.13114	0.116704	0.103702	0.11653	0.0328095	0.0259449	0.0259062	0.0327605	0.0391236	0.000249058	1.05196
43	0	0.466454	0.131074	0.116679	0.103748	0.116548	0.032787	0.0259518	0.0259224	0.03275	0.0389655	0.000188475	1.05191
44	0	0.466555	0.131097	0.116624	0.103775	0.116653	0.0327703	0.0259405	0.0259469	0.0327783	0.0389528	-4.06806e-05	1.05214
45	0	0.466464	0.131111	0.116712	0.103724	0.11652	0.0328047	0.0259524	0.0259096	0.0327506	0.0390516	0.000275141	1.05195
46	0	0.466543	0.131096	0.116732	0.10377	0.116539	0.0328012	0.0259641	0.0259211	0.0327468	0.0389583	0.000276281	1.05211
47	0	0.466546	0.131101	0.116651	0.103768	0.116622	0.0327791	0.0259452	0.0259389	0.0327712	0.0389673	4.02086e-05	1.05212
48	0	0.466393	0.131096	0.116639	0.103703	0.116557	0.0327855	0.0259349	0.0259168	0.0327626	0.0390661	0.000116389	1.05179
49	0	0.466499	0.131044	0.116634	0.103792	0.116615	0.0327636	0.0259502	0.0259459	0.0327582	0.0388562	2.75448e-05	1.052
50	0	0.466525	0.131111	0.116629	0.103751	0.116633	0.0327772	0.0259372	0.0259381	0.0327784	0.0390094	-5.92212e-06	1.05208
51	0	0.466395	0.131094	0.116662	0.103706	0.116535	0.0327913	0.0259407	0.0259125	0.0327556	0.0390583	0.000181603	1.05179
52	0	0.46645	0.131063	0.11662	0.103755	0.116606	0.0327677	0.0259404	0.0259373	0.0327638	0.0389403	2.01599e-05	1.0519
53	0	0.466461	0.131119	0.116566	0.103716	0.116665	0.0327658	0.0259181	0.02594	0.0327935	0.039074	-0.000140892	1.05194
54	0	0.466393	0.131103	0.116692	0.103698	0.116505	0.032802	0.0259453	0.0259038	0.0327495	0.039083	0.000267295	1.05179
55	0	0.466515	0.131081	0.116651	0.10377	0.116606	0.0327767	0.0259475	0.0259374	0.0327639	0.0389403	6.49329e-05	1.05205
56	0	0.466494	0.131133	0.11663	0.103719	0.116617	0.0327851	0.0259313	0.0259284	0.0327815	0.0390874	1.83304e-05	1.05202
57	0	0.466447	0.131087	0.116727	0.103735	0.116497	0.032804	0.0259594	0.0259082	0.0327393	0.0390028	0.000329062	1.0519
58	0	0.466542	0.131084	0.116684	0.10378	0.116586	0.0327847	0.0259558	0.025934	0.0327572	0.0389276	0.000139888	1.05211
59	0	0.466435	0.13117	0.116583	0.103664	0.116634	0.0327855	0.0259103	0.0259215	0.0327997	0.0392241	-7.21859e-05	1.0519
60	0	0.466421	0.131039	0.116725	0.103761	0.116486	0.0327934	0.0259669	0.0259137	0.0327262	0.0389009	0.000341583	1.05183
61	0	0.466512	0.131091	0.116599	0.103761	0.116658	0.0327644	0.0259337	0.0259468	0.032781	0.0389666	-8.44014e-05	1.05205
62	0	0.466443	0.13118	0.116586	0.10366	0.116635	0.0327881	0.0259094	0.0259203	0.0328019	0.0392431	-7.02013e-05	1.05192
63	0	0.466454	0.130994	0.116716	0.103812	0.116511	0.0327773	0.0259759	0.0259301	0.0327195	0.0387612	0.00029392	1.05189
64	0	0.466515	0.131115	0.11664	0.103743	0.116618	0.0327819	0.0259381	0.0259333	0.0327758	0.0390275	3.08505e-05	1.05206
65	0	0.466457	0.131167	0.116647	0.103676	0.116582	0.0328008	0.0259263	0.0259119	0.0327826	0.0391992	9.23505e-05	1.05195
66	0	0.466393	0.131003	0.116703	0.103778	0.116494	0.0327802	0.0259678	0.0259211	0.0327213	0.0388277	0.000299766	1.05176
67	0	0.46646	0.131115	0.1166	0.103719	0.11663	0.0327743	0.0259264	0.0259331	0.0327829	0.0390642	-4.36135e-05	1.05194
68	0	0.466407	0.131134	0.116646	0.10368	0.116558	0.0327959	0.0259298	0.0259102	0.0327711	0.0391514	0.000125977	1.05183
69	0	0.466405	0.131006	0.116722	0.10378	0.11648	0.0327854	0.025972	0.0259182	0.0327175	0.0388274	0.000345522	1.05179
70	0	0.466492	0.131146	0.116651	0.103708	0.116595	0.0327944	0.0259331	0.0259208	0.0327788	0.0391227	7.89291e-05	1.05202
71	0	0.466419	0.131164	0.11666	0.103661	0.11655	0.0328065	0.0259276	0.0259031	0.0327756	0.03922	0.000157307	1.05187
72	0	0.466373	0.131035	0.11665	0.103743	0.116536	0.0327748	0.0259485	0.0259231	0.0327428	0.0389246	0.000163073	1.05173
73	0	0.466468	0.131122	0.116595	0.103716	0.116639	0.0327743	0.0259241	0.025934	0.0327868	0.0390783	-6.38813e-05	1.05196
74	0	0.466397	0.131115	0.11661	0.103691	0.116589	0.0327815	0.025925	0.0259205	0.0327758	0.0391094	2.91473e-05	1.0518
75	0	0.466416	0.131056	0.116659	0.103746	0.11655	0.0327793	0.0259486	0.0259243	0.0327487	0.0389465	0.000155845	1.05183
76	0	0.466441	0.13111	0.116597	0.103714	0.116623	0.0327739	0.0259256	0.0259313	0.0327811	0.0390668	-3.62065e-05	1.0519
77	0	0.466413	0.13112	0.116681	0.103693	0.116525	0.032802	0.0259407	0.025906	0.0327582	0.0391127	0.000222585	1.05184
78	0	0.466443	0.131078	0.116712	0.10374	0.11651	0.0327979	0.0259576	0.0259126	0.0327411	0.0389832	0.00028891	1.05189
79	0	0.466452	0.131102	0.116653	0.103725	0.116573	0.0327869	0.0259403	0.0259223	0.0327641	0.0390383	0.000115668	1.05192
80	0	0.466425	0.131119	0.116689	0.1037	0.116524	0.032803	0.0259433	0.0259066	0.0327566	0.0391009	0.00023578	1.05187
81	0	0.466432	0.131049	0.116681	0.103759	0.116535	0.0327827	0.0259559	0.0259234	0.0327416	0.0389166	0.000208837	1.05186
82	0	0.466438	0.131082	0.116681	0.103735	0.116539	0.0327905	0.0259496	0.0259179	0.0327505	0.0389973	0.000203301	1.05188
83	0	0.466405	0.131105	0.11668	0.103702	0.116523	0.0327985	0.0259429	0.0259079	0.0327543	0.0390806	0.000224888	1.05182
